,FEATURE,0-1.2 BEFORE,0-1.2 IN,0-1.2 AFTER,1.2-1.4 BEFORE,1.2-1.4 IN,1.2-1.4 AFTER,1.4-1.6 BEFORE,1.4-1.6 IN,1.4-1.6 AFTER,1.6-1.8 BEFORE,1.6-1.8 IN,1.6-1.8 AFTER,1.8-2.0 BEFORE,1.8-2.0 IN,1.8-2.0 AFTER,2.0-inf BEFORE,2.0-inf IN,2.0-inf AFTER
4262,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4263,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4264,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4265,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4266,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4267,gene,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4268,CDS,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4269,gene,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4270,CDS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4271,gene,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4272,CDS,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4273,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4274,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4275,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4276,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4277,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4278,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4279,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4280,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4281,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4282,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4283,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4284,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4285,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4286,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4287,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4288,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4289,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4290,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4291,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4292,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4293,gene,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4294,CDS,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4295,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4296,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4297,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4298,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4299,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4300,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4301,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4302,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4303,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4304,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4305,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4306,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4307,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4308,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4309,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4310,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4311,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4312,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4313,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4314,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4315,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4316,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4317,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4318,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4319,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4320,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4321,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4322,tRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4323,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4324,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4325,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4326,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4327,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4328,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4329,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4330,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4331,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4332,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4333,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4334,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4335,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4336,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4337,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4338,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4339,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4340,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4341,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4342,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4343,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4344,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4345,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4346,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4347,gene,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4348,CDS,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4349,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4350,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4351,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4352,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4353,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4354,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4355,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4356,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4357,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4358,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4359,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4360,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4361,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4362,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4363,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4364,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4365,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4366,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4367,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4368,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4369,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4370,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4371,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4372,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4373,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4374,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4375,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4376,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4377,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4378,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4379,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4380,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4381,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4382,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4383,gene,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4384,CDS,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4385,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4386,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4387,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4388,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4389,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4390,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4391,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4392,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4393,gene,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4394,CDS,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4395,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4396,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4397,gene,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4398,CDS,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4399,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4400,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4401,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4402,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4403,gene,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4404,CDS,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4405,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4406,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4407,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4408,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4409,gene,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4410,CDS,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4411,gene,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4412,CDS,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4413,gene,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4414,CDS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4415,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4416,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4417,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4418,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4419,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4420,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4421,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4422,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4423,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4424,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4425,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4426,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4427,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4428,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4429,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4430,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4431,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4432,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4433,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4434,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4435,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4436,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4437,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4438,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4439,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4440,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4441,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4442,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4443,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4444,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4445,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4446,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4447,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4448,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4449,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4450,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4451,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4452,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4453,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4454,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4455,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4456,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4457,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4458,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4459,gene,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4460,CDS,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4461,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4462,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4463,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4464,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4465,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4466,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4467,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4468,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4469,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4470,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4471,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4472,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4473,gene,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4474,CDS,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4475,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4476,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4477,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4478,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4479,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4480,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4481,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4482,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4483,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4484,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4485,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4486,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4487,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4488,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4489,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4490,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4491,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4492,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4493,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4494,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4495,gene,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4496,CDS,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4497,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4498,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4499,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4500,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4501,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4502,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4503,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4504,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4505,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4506,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4507,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4508,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4509,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4510,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4511,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4512,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4513,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4514,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4515,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4516,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4517,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4518,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4519,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4520,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4521,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4522,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4523,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4524,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4525,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4526,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4527,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4528,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4529,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4530,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4531,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4532,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4533,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4534,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4535,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4536,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4537,gene,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4538,CDS,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4539,gene,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4540,CDS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4541,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4542,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4543,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4544,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4545,gene,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4546,CDS,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4547,gene,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4548,CDS,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4549,gene,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4550,tRNA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4551,gene,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4552,CDS,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4553,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4554,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4555,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4556,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4557,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4558,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4559,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4560,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4561,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4562,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4563,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4564,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4565,gene,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4566,CDS,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4567,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4568,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4569,gene,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4570,CDS,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4571,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4572,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4573,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4574,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4575,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4576,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4577,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4578,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4579,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4580,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4581,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4582,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4583,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4584,CDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4585,gene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
